breed,description,temperament,popularity,min_height,max_height,min_weight,max_weight,min_expectancy,max_expectancy,group,grooming_frequency_value,grooming_frequency_category,shedding_value,shedding_category,energy_level_value,energy_level_category,trainability_value,trainability_category,demeanor_value,demeanor_category
Collie,"The Collie is a large but lithe herder standing anywhere from 22 to 26 inches tall. The rough variety boasts one of the canine kingdom’s most impressively showy coats; the smooth coat’s charms are subtler but no less satisfying. Coat colors in both varieties are sable and white, tricolor, blue merle, or white. Collie fanciers take pride in their breed’s elegant wedge-shaped head, whose mobile ears and almond eyes convey a wide variety of expressions.Collies are famously fond of children and make wonderful family pets. These swift, athletic dogs thrive on companionship and regular exercise. With gentle training, they learn happily and rapidly. The Collie’s loyalty, intelligence, and sterling character are the stuff of legend. The majestic Collie, thanks to a hundred years as a pop-culture star, is among the world’s most recognizable and beloved dog breeds. The full-coated “rough” Collie is the more familiar variety, but there is also a sleek “smooth” Collie.","Devoted, Graceful, Proud",38,61.35804275254408,71.98624436133171,37.55323728659628,34.92613699601582,20.448735164905873,21.770117924592594,Herding Group,0.763280598879309,Specialty/Professional,0.9422212086287375,Occasional,0.9745641005536536,Needs Lots of Activity,0.9785898245698718,Agreeable,0.06666668475539828,Outgoing
Collie,"The Collie is a large but lithe herder standing anywhere from 22 to 26 inches tall. The rough variety boasts one of the canine kingdom’s most impressively showy coats; the smooth coat’s charms are subtler but no less satisfying. Coat colors in both varieties are sable and white, tricolor, blue merle, or white. Collie fanciers take pride in their breed’s elegant wedge-shaped head, whose mobile ears and almond eyes convey a wide variety of expressions.Collies are famously fond of children and make wonderful family pets. These swift, athletic dogs thrive on companionship and regular exercise. With gentle training, they learn happily and rapidly. The Collie’s loyalty, intelligence, and sterling character are the stuff of legend. The majestic Collie, thanks to a hundred years as a pop-culture star, is among the world’s most recognizable and beloved dog breeds. The full-coated “rough” Collie is the more familiar variety, but there is also a sleek “smooth” Collie.","Devoted, Graceful, Proud",38,60.44160313754451,80.41517892892122,32.674907161562274,37.2786059107003,21.116307366202292,18.665275719243212,Herding Group,0.7016543249366844,Occasional Bath/Brush,0.571655000890575,Regularly,0.36779636134297755,Needs Lots of Activity,0.9502061562285771,Eager to Please,0.9318079739569326,Friendly
Collie,"The Collie is a large but lithe herder standing anywhere from 22 to 26 inches tall. The rough variety boasts one of the canine kingdom’s most impressively showy coats; the smooth coat’s charms are subtler but no less satisfying. Coat colors in both varieties are sable and white, tricolor, blue merle, or white. Collie fanciers take pride in their breed’s elegant wedge-shaped head, whose mobile ears and almond eyes convey a wide variety of expressions.Collies are famously fond of children and make wonderful family pets. These swift, athletic dogs thrive on companionship and regular exercise. With gentle training, they learn happily and rapidly. The Collie’s loyalty, intelligence, and sterling character are the stuff of legend. The majestic Collie, thanks to a hundred years as a pop-culture star, is among the world’s most recognizable and beloved dog breeds. The full-coated “rough” Collie is the more familiar variety, but there is also a sleek “smooth” Collie.","Devoted, Graceful, Proud",38,72.5707837793673,80.43433107092926,41.2420421423096,51.73818741402501,13.203513612069225,16.60455911316739,Herding Group,0.3932490893235888,Weekly Brushing,0.9167193723723007,Regularly,0.9330853439679931,Regular Exercise,0.7868580895398614,Independent,0.15122448995094906,Aloof/Wary
Collie,"The Collie is a large but lithe herder standing anywhere from 22 to 26 inches tall. The rough variety boasts one of the canine kingdom’s most impressively showy coats; the smooth coat’s charms are subtler but no less satisfying. Coat colors in both varieties are sable and white, tricolor, blue merle, or white. Collie fanciers take pride in their breed’s elegant wedge-shaped head, whose mobile ears and almond eyes convey a wide variety of expressions.Collies are famously fond of children and make wonderful family pets. These swift, athletic dogs thrive on companionship and regular exercise. With gentle training, they learn happily and rapidly. The Collie’s loyalty, intelligence, and sterling character are the stuff of legend. The majestic Collie, thanks to a hundred years as a pop-culture star, is among the world’s most recognizable and beloved dog breeds. The full-coated “rough” Collie is the more familiar variety, but there is also a sleek “smooth” Collie.","Devoted, Graceful, Proud",38,63.06427121876857,67.96169082507203,26.063420527591944,47.38271799479095,15.150648216797057,18.58243288713527,Herding Group,0.017924079035605556,Weekly Brushing,0.21204400209776042,Seasonal,0.6353655816754197,Regular Exercise,0.8207522435617993,Agreeable,0.45522728906771215,Outgoing
Collie,"The Collie is a large but lithe herder standing anywhere from 22 to 26 inches tall. The rough variety boasts one of the canine kingdom’s most impressively showy coats; the smooth coat’s charms are subtler but no less satisfying. Coat colors in both varieties are sable and white, tricolor, blue merle, or white. Collie fanciers take pride in their breed’s elegant wedge-shaped head, whose mobile ears and almond eyes convey a wide variety of expressions.Collies are famously fond of children and make wonderful family pets. These swift, athletic dogs thrive on companionship and regular exercise. With gentle training, they learn happily and rapidly. The Collie’s loyalty, intelligence, and sterling character are the stuff of legend. The majestic Collie, thanks to a hundred years as a pop-culture star, is among the world’s most recognizable and beloved dog breeds. The full-coated “rough” Collie is the more familiar variety, but there is also a sleek “smooth” Collie.","Devoted, Graceful, Proud",38,55.98327985416401,71.78134858645025,41.101982762118496,44.89372843104445,14.40729925873065,19.96677823252247,Herding Group,0.20336568862665416,Specialty/Professional,0.8882631374207207,Frequent,0.06594832867782441,Regular Exercise,0.325896760411169,Easy Training,0.6246894975587857,Aloof/Wary
Collie,"The Collie is a large but lithe herder standing anywhere from 22 to 26 inches tall. The rough variety boasts one of the canine kingdom’s most impressively showy coats; the smooth coat’s charms are subtler but no less satisfying. Coat colors in both varieties are sable and white, tricolor, blue merle, or white. Collie fanciers take pride in their breed’s elegant wedge-shaped head, whose mobile ears and almond eyes convey a wide variety of expressions.Collies are famously fond of children and make wonderful family pets. These swift, athletic dogs thrive on companionship and regular exercise. With gentle training, they learn happily and rapidly. The Collie’s loyalty, intelligence, and sterling character are the stuff of legend. The majestic Collie, thanks to a hundred years as a pop-culture star, is among the world’s most recognizable and beloved dog breeds. The full-coated “rough” Collie is the more familiar variety, but there is also a sleek “smooth” Collie.","Devoted, Graceful, Proud",38,70.29446146765093,66.92710790013035,31.668016695835593,36.14158990151756,21.075723583495048,20.64785457481705,Herding Group,0.3003207915368423,Daily Brushing,0.5217717997240129,Regularly,0.32087158343180666,Needs Lots of Activity,0.8456525462620826,Independent,0.4413312360680941,Alert/Responsive
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,26.35418327979257,44.83765144955464,5.721983220539597,8.777670126261025,20.982072335839916,27.33467627928146,Non-Sporting Group,0.6226870736127585,Daily Brushing,0.7194516795890274,Infrequent,0.21806856988541168,Regular Exercise,0.2184561062640168,Agreeable,0.0018088866297583106,Aloof/Wary
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,37.13931917994033,34.98212703469199,22.88016827870591,14.779304787357066,21.457252593449955,21.941435747282732,Non-Sporting Group,0.977501564007994,Specialty/Professional,0.47710944648938436,Frequent,0.215498147179237,Regular Exercise,0.5314305478231436,Agreeable,0.04321164662463617,Alert/Responsive
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,42.27456495646127,29.052628395717413,20.936072750348387,14.501710519944517,17.83330284293657,21.109167390702304,Non-Sporting Group,0.4586442189542159,2-3 Times a Week Brushing,0.3082184217815006,Infrequent,0.7110575424303243,Couch Potato,0.24784484093256443,Easy Training,0.5523297860652561,Alert/Responsive
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,30.09398658027132,47.69358526801031,10.94882644165226,9.486651073196484,19.176516877672004,21.711641130203752,Non-Sporting Group,0.682879821583574,Daily Brushing,0.5111919595525605,Seasonal,0.03480168924310434,Needs Lots of Activity,0.9831016753810666,Eager to Please,0.4519824258550986,Outgoing
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,39.67043105052127,42.06889513372746,14.116797329656288,18.679057678724448,24.46075010308239,22.3481777302085,Non-Sporting Group,0.21174643389386638,Daily Brushing,0.737496289201497,Occasional,0.8197109316979779,Couch Potato,0.7541183687699825,May be Stubborn,0.29189635093975075,Reserved with Strangers
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,32.36425601682068,45.410091434050585,15.106202766276935,19.38586962815474,15.312611687805466,25.33343464026744,Non-Sporting Group,0.8964950263672345,Weekly Brushing,0.9537882168797395,Seasonal,0.16281723749149768,Calm,0.7089566518641778,May be Stubborn,0.6692618703373868,Friendly
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,42.10363388670925,44.37556606991676,8.884356576626285,26.16260862849882,20.928335564975953,22.025905598345734,Non-Sporting Group,0.2463863956091844,Daily Brushing,0.9249771223684894,Infrequent,0.5531992996568963,Needs Lots of Activity,0.366958097193004,Agreeable,0.08525752456678626,Aloof/Wary
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,28.67481578394282,38.439914774046855,22.867133669725362,18.252714823879295,20.235190290353238,21.574063316881702,Non-Sporting Group,0.8703991393406737,2-3 Times a Week Brushing,0.3551572040308646,Frequent,0.8895104769977771,Needs Lots of Activity,0.9409555597104646,Eager to Please,0.9247888572490714,Outgoing
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,35.311468729084176,31.42507239048846,22.999948472333536,7.775287808319854,16.44309411922887,20.253478863288823,Non-Sporting Group,0.9152990031031523,Weekly Brushing,0.8079462854625925,Regularly,0.44275011009140386,Calm,0.17773254755960344,Independent,0.6302167173472467,Reserved with Strangers
Coton de Tulear,"The Coton de Tulear (KO-Tone Dih TOO-Lay-ARE) is a small, immensely charming dog standing between 9 and 11 inches high and weighing anywhere from 8 to 13 pounds. Cotons are known for a profuse white coat that is as soft as cotton (or, as the French say, “coton”). Their primary job is to provide amusement, comfort, and companionship.The bond between Cotons and their people is so tight that owners discuss it in human terms. Coton fanciers describe them as “witty” companions “at times boisterous but never demanding” and “naturally clownish and lighthearted,” who possess a “remarkably gentle, sympathetic awareness.” Amusing traits of these long-lived jesters include unique vocalizations and a knack for walking on their hind legs. The Coton de Tulear, “Royal Dog of Madagascar,” is a bright, happy-go-lucky companion dog whose favorite activities include clowning, cavorting, and following their special human around the house. The Coton is small but robustly sturdy.","Charming, Bright, Happy-Go-Lucky",81,29.297932078009996,32.10167215658845,7.541667373740675,24.02823326644761,19.141184574717307,28.48117259473697,Non-Sporting Group,0.5489571519550461,2-3 Times a Week Brushing,0.4021593471888032,Regularly,0.6629143335241121,Energetic,0.8050251556945308,Independent,0.3211658393360761,Reserved with Strangers
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,63.1740424479441,73.23772405840879,37.0737506578408,61.408033635011094,14.829034165048553,20.86145643087995,Sporting Group,0.7330685985393603,2-3 Times a Week Brushing,0.5655958578566596,Frequent,0.604504161521724,Regular Exercise,0.88577606462985,Independent,0.06550468301132528,Reserved with Strangers
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,67.78210904510871,85.45419018985768,35.42089176796357,55.409856359102164,17.30543761274867,20.286104933676672,Sporting Group,0.7159121834812145,Daily Brushing,0.39803162469904363,Frequent,0.9507666095153116,Regular Exercise,0.05144954174632865,Eager to Please,0.772612540821204,Reserved with Strangers
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,67.1302306800528,68.7022290680522,40.153161688272824,52.88385158864539,12.933752202410489,14.506100668572412,Sporting Group,0.5372078482640514,Occasional Bath/Brush,0.8668208655120673,Infrequent,0.7005951260120526,Energetic,0.4131801163263146,May be Stubborn,0.14653462343217838,Friendly
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,66.69312542650088,71.98115046868044,36.237966130717425,61.901236225394406,19.50018896242708,19.589998119068774,Sporting Group,0.8132495784677607,Specialty/Professional,0.6357951457413505,Seasonal,0.30327860413513563,Regular Exercise,0.6258314985999442,Eager to Please,0.9749331875788567,Reserved with Strangers
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,66.06191158349537,80.43895116424804,28.322862927132327,61.22261951265437,19.47400419824871,17.87896865517888,Sporting Group,0.6814470781194641,2-3 Times a Week Brushing,0.178832476535016,Regularly,0.013844256966963009,Regular Exercise,0.6780876158615118,Independent,0.07808990110739455,Reserved with Strangers
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,76.09322783062596,72.7735535690317,42.731579477544884,59.82325750577975,14.709638917999655,12.089224669158364,Sporting Group,0.4863718776821593,2-3 Times a Week Brushing,0.24640925732358843,Infrequent,0.1792888684529802,Couch Potato,0.21896680380068356,Eager to Please,0.2407415720124756,Outgoing
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,73.69567575296564,73.59195777834177,42.49401050994966,44.601769401178444,12.13920614463177,17.10301108870832,Sporting Group,0.5899418820581988,2-3 Times a Week Brushing,0.07156962059371119,Frequent,0.7422044725859199,Calm,0.17467367639218223,Eager to Please,0.4639913207596641,Alert/Responsive
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,69.67469767851578,75.44937786026746,46.134260052240364,53.64637283302673,12.229488695684784,20.8781751330498,Sporting Group,0.8345488272360385,Daily Brushing,0.797394069607811,Frequent,0.17698897323963625,Needs Lots of Activity,0.2754004196821458,Agreeable,0.37236490592689253,Friendly
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,69.92268080646193,69.88327516760754,39.58816259039246,52.36130172615228,13.929052033578238,19.30833240058917,Sporting Group,0.6540873200026476,Weekly Brushing,0.5879302375816111,Regularly,0.4015118728665097,Couch Potato,0.5802678707098419,May be Stubborn,0.20306780212096054,Aloof/Wary
Curly-Coated Retriever,"The Curly-Coated Retriever’s tight, crisp curls of either black or liver serve as waterproof and thorn-resistant all-weather gear for work in thick bramble and icy lakes. The Curly is a big, durable gun dog, but more elegant and graceful than other retrievers. Another trait that sets Curlies apart from the usual retriever is a tapered, wedge-shaped head.Like Labradors and Goldens, Curlies are affectionate and gentle, but they are a bit more independent and less needy. Playful and mischievous with loved ones, Curlies can be aloof with strangers. This wariness makes them more discerning watchdogs than other, more gregarious retrievers. These tireless dogs need lots of outdoor exercise. Bored, underemployed Curlies are a handful. The Curly-Coated Retriever, among the oldest of the retriever breeds, is a famously versatile gundog and peerless swimmer. Poised, proud, and wickedly smart, the Curly is a thinking person’s retriever who will never quit before you do.","Confident, Proud, Wickedly Smart",162,69.07359001259123,87.7049351429516,31.213702335339853,50.934852371783236,10.054746901932646,18.55198091563422,Sporting Group,0.4081740361503807,2-3 Times a Week Brushing,0.7022091213785571,Occasional,0.299716914817413,Couch Potato,0.5879505504273219,Easy Training,0.5590009549744336,Reserved with Strangers
